,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
23,0.5007906854152679,0.13703904010278636,0.2375178898037564,0.3153488470359205,4.896817054935714,2.6278203499317163,0.23897460103034973,0.10503597557544708,0.00949154161520105,0.0,0.0,0.28177061958373306,0.5266570545955822,0.25404942751829995,0.6401225487182463,1.9430290136997632
24,0.8903397917747498,4.700849082371681,1.3398117720218339,1.0385968227519449,3.59865305249409,0.3820358008146286,0.7260382771492004,0.8552005290985107,6.451246885905339e-12,0.0,0.0,0.4912189405962791,2.2787328548358383,2.8398735407641524,0.8908392560469686,0.8791534032621665
25,0.8563524335622787,4.560136478613491,1.6120931663825695,0.858022863118967,5.328295442558564,0.2660874402523041,0.6071169376373291,1.078076958656311,0.22629367424463617,0.0,0.0,0.4949407682874914,1.914341060656743,3.6132560437986756,0.7989441307894011,1.0490543793622895
26,0.026364564895629883,0.09669711254109563,0.34020329307298147,0.2801146318959835,2.4610290038352303,4.8230754816532135,0.09368003904819489,0.03311672434210777,0.003205449317484737,0.0,0.0,0.3804598517699213,0.31559046298592053,0.12431937723785864,0.6680133144754842,1.0391106869843683
27,0.8384484946727753,1.6796151910786867,1.3903875630738243,0.7629317971104272,4.875451303745569,0.3135660803318024,0.34177833795547485,0.5150119066238403,0.3317217949701646,0.0,0.0,0.47626701357231704,0.8322135450766144,1.3427516545915719,0.42133789063252486,1.0837693416074183
28,0.8202340602874756,5.607816259570641,1.9395534102797993,0.913328622142886,6.041779594250365,0.25394654273986816,0.8770624995231628,1.605983853340149,0.3143114770287135,0.0,0.0,0.49326197440263886,2.179665087366965,3.9626366298180073,0.4570582028026463,0.9113419673553844
29,0.5004911720752716,0.2351018696604282,0.30498634562882915,0.33886258152626875,5.1279667548338885,2.0871041357517246,0.14928370714187622,0.11265458166599274,0.014985178162897596,0.0,0.0,0.4876448662326553,0.7900823777581922,0.5870281806665247,4.2065975212200195,2.1208465819172613
30,0.8947824910283089,2.6888701143218188,1.9451980079237339,0.9654932154245314,6.965133482849583,0.25403500109910965,0.4935494661331177,0.9179920554161072,0.47080087897418493,0.0,0.0,0.4638174611730536,1.069347944968228,1.90482262452133,0.24685544540582052,0.9106576485136928
31,0.8802942931652069,12.931345694570783,4.464482324478227,1.8344656741672851,9.4291270552969,0.17910517752170563,0.4792923331260681,1.2042173147201538,1.8775601237837406e-08,0.0,0.0,0.49876787553425106,2.9706316563593185,6.803518699168967,0.9836689005182366,0.5627730157740812
32,0.308795690536499,0.27447798242307403,0.8987324706877181,0.26527150227984125,7.810649970931934,0.7061021437247594,0.09270825237035751,0.1684962958097458,2.6122823662107254e-05,0.0,0.0,0.48292057164645075,0.4208600936086917,0.6312664815521767,0.8181627326532284,2.0222810486769043
33,0.8119005113840103,1.1566980001405032,0.654710104290966,0.4174684484054988,7.3377141021068155,0.992850408156713,0.5565509796142578,0.7433632016181946,0.2614071429754905,0.0,0.0,0.48650690135407243,1.346497925274279,2.0555197193150825,0.644634461977331,1.8755567863941174
34,0.03375905752182007,0.16204783516262794,1.0111792541183116,0.31000778373546206,3.962194553675566,0.9536014258861542,0.049892354756593704,0.07063189893960953,2.562515753381809e-09,0.0,0.0,0.40576087583262255,0.18346608179067084,0.22512925133020778,1.8723966021647755,1.4000344616147182
35,0.8753433376550674,9.690115578822033,1.8230644989599414,0.8635371306346495,4.873684002566837,0.25685080826282497,1.3400790691375732,2.426064968109131,0.3798916101896746,0.0,0.0,0.4954471529751669,3.4953409978251937,6.615679521350479,0.3563728380127453,0.9586110865860747
36,0.7609231173992157,2.9286897437419697,1.8313614986826083,0.8150583046960203,4.4875252490570725,0.24030329078435897,0.34984591603279114,0.6769709587097168,0.20632298418450018,0.0,0.0,0.49430399008687287,1.1085643117151436,2.200703773830198,0.8764473370841611,1.0199799159241254
37,0.7445193231105804,1.899637497717137,1.7226053331780604,0.748207983750349,3.565471456092578,0.24898615702986715,0.2548459768295288,0.48362013697624207,0.13318292581443722,0.0,0.0,0.4860753425762471,0.8437990346197319,1.4763548081853137,1.2563068583999017,0.9914785721947821
38,0.7755029201507568,1.6794319487878568,1.2782252122092832,0.8877798780604041,6.515650555594428,0.3780120720465978,0.24334098398685455,0.31114035844802856,3.5654916417574243e-08,0.0,0.0,0.49416267013285275,1.3456513209185785,1.5822472734585533,2.5759221936917824,1.0003078995810404
39,0.6274876296520233,1.0232144401864816,2.0353980251450796,0.9222010231136178,13.482916620702925,0.5929902493953705,0.09055505692958832,0.17816071212291718,0.00010359358929539428,0.0,0.0,0.49667901384580454,0.4414530878987159,1.4768955627223477,7.265451275727674,0.966606894625422
40,0.43854498863220215,0.029215374450232524,0.03439542407889433,0.055284384255113214,23.699841214816477,4.779907242457072,0.3224249482154846,0.08131981641054153,1.5901684336108423e-05,0.0,0.0,0.3953864824553836,0.6737371405016612,0.2570894496276541,0.8863159783841341,8.08436083650042
41,0.7725944370031357,3.891792157880573,1.7870049899040041,0.8651989959685976,5.294747022113265,0.23735427886247637,0.6107821464538574,1.2158809900283813,0.3484835683523679,0.0,0.0,0.4865220509918868,1.7790426124828997,2.9479141123673136,0.4069203584079564,1.0609372141478932
42,0.9516358636319637,14.833839932656161,2.3272471292007886,1.061119393192873,11.385243814730098,0.2278583228588104,2.6118597984313965,5.158191680908203,0.9388296812985526,0.0,0.0,0.4810665760151259,6.323598440793892,13.081537360742946,0.06447790482244128,0.8486040772631378
43,0.6913550496101379,2.4882219468647335,1.836097525930462,0.5919295384434305,6.45508680431052,0.18551571071147918,0.3697075843811035,0.8967887759208679,0.3211460611334559,0.0,0.0,0.48461661905396347,1.0003988508563013,2.44500663228622,0.5071029816006052,1.321101159995728
44,0.8778101205825806,2.299301668127563,0.8656245611055872,0.8991278517134396,4.711353086683147,0.617684672276179,0.8800936937332153,0.6886662840843201,0.214313062638851,0.0,0.0,0.48792048030005114,2.6233547201212786,1.9197660836146277,0.4418515381946343,0.9039623706648696
45,0.5157151520252228,0.23939349782210181,0.5776437081688739,0.28231260070663544,7.42803718626067,0.8764083474874497,0.15643784403800964,0.2259497344493866,0.2115927868802394,0.0,0.0,0.40955392805015156,0.45494950995132666,0.6582207557552591,1.0443510329087953,2.3813359921726978
46,0.3126910924911499,0.40539518548175013,0.5895627071436504,0.3552635709336292,4.482227119199202,1.013802920281887,0.1708817481994629,0.20648011565208435,5.452084148641084e-11,0.0,0.0,0.45805099757449125,0.578626297539317,0.6198854763281596,0.9624652399721557,1.7567329889756382
47,0.6174624562263489,0.1164140992444976,0.3460587749602908,0.08142368102983964,18.05333383583108,0.5844602806700601,0.087127685546875,0.17971669137477875,5.017332506400163e-05,0.0,0.0,0.49169695311681805,0.3151814187399242,1.2433547679623909,2.9347633921225516,6.414983222332635
48,0.8274585902690887,2.3055823509273234,1.7016354706622308,0.8447120562978361,3.9961103053082034,0.2754360732436181,0.3573746383190155,0.6033313274383545,0.2569583540780716,0.0,0.0,0.4814822253818479,0.9192657678319943,1.7491536611171261,0.3940887383989416,0.9577189264587955
49,0.6256492733955383,1.1187780359780117,1.1710637471452272,1.0133571886479391,4.675015995826251,0.43771425828337673,0.23351997137069702,0.252078115940094,6.886889941956525e-12,0.0,0.0,0.4935539312309471,0.8077531054463601,0.7246986674124793,1.4667398758462267,0.9217870074568858
50,0.017914772033691406,0.16300586457432212,0.9473902565988248,0.3104224817193788,2.533506424330477,1.0403157273928323,0.053012870252132416,0.05945151671767235,0.008889578285946623,0.0,0.0,0.3463047296327685,0.1634372191109942,0.17924054710551746,0.9317328230941173,1.1837301559001372
51,0.8481006026268005,3.2130346317911886,1.5170875076118426,0.9050892580982837,7.243091512680315,0.330325987637043,0.6707871556282043,0.9442672729492188,0.34386776762670956,0.0,0.0,0.4808803930628997,1.6888226433800613,2.4739412761389694,0.45705936349013687,0.8957195305082762
52,0.47019827365875244,0.15942779272050606,0.9085818786138323,0.41609414812006357,6.557280517056094,0.8089951077103614,0.06588302552700043,0.10973784327507019,0.21981578013820685,0.0,0.0,0.2607455898625965,0.17568011586169152,0.29711693171552256,0.8708831368786475,1.7415759275921512
53,0.5708580017089844,0.28964959152539355,0.7165478692874092,0.403616726799746,8.344767678964534,0.9364830215771993,0.14958441257476807,0.2049868106842041,0.23020455630214284,0.0,0.0,0.4268545605088199,0.4155980210287304,0.5894706185630137,0.9412495987840008,1.9076876236958082
54,0.7485742568969727,1.251919540211692,1.6282450592757551,0.743967443015544,8.412566063391132,0.27631414890289313,0.24236178398132324,0.40786269307136536,0.3152845487973934,0.0,0.0,0.4622178218253513,0.6329380863388179,1.2930272638894102,0.5563763113003704,0.9977058649451072
55,0.7988077402114868,1.0113044661548485,0.7150599951256905,0.481635778357043,5.570584021861227,1.1514341661334038,0.486881285905838,0.5607430338859558,0.22624194261886826,0.0,0.0,0.4777083340363745,1.1570168912085026,1.5921640413389784,0.6369188193727495,1.650905390954509
56,0.3207240104675293,0.06961732744154016,0.1688717126790132,0.14793120338661467,25.7874366441264,1.603131373723348,0.13021598756313324,0.09476369619369507,0.0008726593589795089,0.0,0.0,0.4437298776017071,0.4224679109830873,0.38260040020345354,2.684232594195008,4.471043276850859
57,0.81331767141819,2.783357249025114,1.418006718324916,0.6374248947372895,8.362748233744487,0.24570925667881968,0.6036583185195923,1.1608376502990723,0.44241925900076856,0.0,0.0,0.479924866876541,1.7378525244995184,3.05237384214355,0.26216183493747325,1.2915544116358333
58,0.9418703690171242,8.858589313106684,2.0807721572788855,1.0072063676674419,4.545446492371978,0.23218752957880498,1.3834929466247559,2.8153984546661377,0.5109409753159231,0.0,0.0,0.4937062440530869,3.2640954668491444,6.59352858873598,0.17050923867026233,0.9314275834549235
59,0.07950258255004883,0.08533391381568879,0.9040848571172861,0.3365003734299449,3.516719456739629,1.330993764102459,0.037555042654275894,0.04422825202345848,3.5395748347923908e-06,0.0,0.0,0.10121014389848049,0.08689442944287236,0.13164543201103163,0.9889185913911129,1.4700336388218143
60,0.11292165517807007,0.23176961825879114,1.1674737372190371,0.32208461801036464,2.7284306799728815,0.8925091417188996,0.06581898778676987,0.09186840802431107,0.0001223842559229136,0.0,0.0,0.34737427867848525,0.20200850686466842,0.280172669176205,1.230591677489027,1.1955503611335099
61,0.3734038472175598,0.29258500038063706,0.969507696158746,0.34391712184299145,4.9499792963866165,0.6432285868376494,0.08631115406751633,0.17650821805000305,2.171206006361054e-12,0.0,0.0,0.4508939585401805,0.2722216314581614,0.6444011385289647,0.9279637620838709,2.0880115375390322
62,0.8229404389858246,0.5989001825029651,0.8421721666893597,0.49446728068369133,8.411366809554346,0.7228146719435852,0.10605137050151825,0.17545266449451447,0.00404122161536029,0.0,0.0,0.49817838509733503,0.5004445631797184,1.600824720601567,7.947150722682972,1.6817679479179528
63,0.64593705534935,0.5120478802470257,0.679111622199605,0.36219815281954165,6.42358025544295,0.8545511372387411,0.23819614946842194,0.3755998909473419,0.20192894307922118,0.0,0.0,0.4666558340113178,0.6928059155864585,1.065458845885085,0.9553931089388298,1.9902276923268647
64,0.6610322892665863,0.5067682490986188,0.9700932735249137,0.3560082605313803,7.096617619340859,0.5923125125467777,0.20720714330673218,0.41425395011901855,0.22604467318956292,0.0,0.0,0.44610209289647956,0.544107688922534,1.0190483271826767,0.850351485488867,1.9627235451717138
65,0.2568882703781128,0.2246863278268523,0.3694864824529763,0.3384647809205875,3.632089746803132,2.566085320711136,0.17450375854969025,0.1054060161113739,4.976229393413801e-07,0.0,0.0,0.4460596528841153,0.5530189915978009,0.3522925328820591,1.3017346659385405,1.634790297035365
66,0.21756911277770996,0.15945248747574825,0.6170482971769489,0.33849925028415573,6.3438883823667185,1.0037030160427094,0.04907175153493881,0.08066967129707336,7.054129897522921e-06,0.0,0.0,0.48004328476155445,0.22249900680259183,0.3999688005945966,2.535179584486711,2.664155420116332
67,0.7081648409366608,0.9122545217631463,0.7430120713924485,0.4011506367953591,4.941085177684906,0.8813736261427403,0.3638515770435333,0.5851770639419556,0.23944540657513877,0.0,0.0,0.4687886745631689,0.9192570037489157,1.5307742619288862,0.6203335276376647,1.9017097057047576
68,0.8010058999061584,5.963008650537296,1.6415702517182484,1.2822945350013917,8.783645083759042,0.34924501776695255,0.47756704688072205,0.6461092233657837,0.013238161845346147,0.0,0.0,0.49902420502009054,3.1886618293935673,4.375013420077298,4.0176045880999265,0.784915347916292
69,0.9059023037552834,3.67610452552938,1.4674193990690467,0.966154466616336,5.858703789911585,0.32738032445311543,0.8105941414833069,1.1699106693267822,0.5042762899909373,0.0,0.0,0.4839711944926917,1.7202344079132568,2.3868160646826286,0.16509952935157668,0.9367111351039975
70,0.45127391815185547,0.3231081760395221,0.3813130815278631,0.3404758802648768,5.166584224446447,1.4036163336038592,0.18001994490623474,0.18180058896541595,0.0287668554580784,0.0,0.0,0.4743876060122146,0.6105685258237571,0.6113250621108757,1.3617362662883123,2.2701061220428898
71,0.7955791801214218,1.6622033127342235,0.9107560253673422,0.6441417401533992,7.893239676934327,0.8735178291797638,0.4058874845504761,0.480147123336792,7.133619003069915e-11,0.0,0.0,0.4955705902934499,1.3926989084535937,1.785556195214479,1.2251163365146438,1.2988727702722263
72,0.3643101453781128,0.1116539243110738,0.49437011916490303,0.36949607183590816,5.026946257418315,1.1747966488202413,0.06983472406864166,0.057462625205516815,2.3387830043120994e-12,0.0,0.0,0.3810837642319496,0.2659065498416521,0.19612952942783335,2.1960371712977023,1.66441580465202
73,0.23272091150283813,0.29270613861270195,0.583549758905605,0.4253380223072183,3.8787189708619287,0.8640772178769112,0.12569428980350494,0.12728318572044373,2.095431321610771e-05,0.0,0.0,0.4373172465836616,0.4116798106203223,0.3638926481021215,1.2145516574174964,1.652678225730586
74,0.4923880696296692,0.22059021324431938,0.6015827431951691,0.32338298910231505,8.111457353367081,0.9996409118175507,0.14972761273384094,0.17474496364593506,0.21812353380722124,0.0,0.0,0.3466244018912903,0.44127323202104324,0.5304766555702121,1.1415767687212908,2.0370265851184364
75,0.4134758710861206,0.18165385993785707,0.7492381644365973,0.23461545024873037,12.735782648538175,0.5054169416427612,0.056566692888736725,0.11751689016819,5.400903666801157e-05,0.0,0.0,0.47728360368354084,0.22030829562397578,0.7046726610860787,3.5421129000761393,2.772806812728114
76,0.9262984171509743,0.6249051315182752,0.32489856733367467,0.4438892153844039,9.185228536146933,0.7489137967427572,0.46242856979370117,0.3190239369869232,0.011166350174578697,0.0,0.0,0.4925766853565618,1.6046179376767282,1.3794271918114052,0.7059530739624773,2.123395124175858
77,0.9286765605211258,7.784395548812761,1.6719308473999932,0.946922695123324,5.826935004633099,0.26597766011953355,1.1609687805175781,2.06242036819458,0.3543987482893405,0.0,0.0,0.49818540752163964,3.2570715562586736,6.960775788881463,0.34243383487440154,1.0119266696563016
78,0.8347368240356445,2.0391226182711644,1.2943223242775663,0.8368108624150564,3.839764639345873,0.37286027893424034,0.350435346364975,0.44408243894577026,5.992636705185937e-11,0.0,0.0,0.4949981148515388,1.1602966184068912,1.4128306851619936,0.9378743752843249,0.9324465614506099
79,0.8456874191761017,5.051874302961549,2.7410325668266107,1.10196613878974,3.8098764417494815,0.19426775939762594,0.39414456486701965,0.9586423635482788,0.16805860359971536,0.0,0.0,0.49551057795894404,1.136651128106792,2.735393707986704,0.6158275640452989,0.8450795395654016
80,0.4995620846748352,0.4992307131382268,0.7265110119751181,0.27525717325361554,6.800661591392539,0.6502130448818206,0.16288535296916962,0.2421603947877884,3.4668456937219454e-05,0.0,0.0,0.49161721547253434,0.6440500535419035,1.0321511659682887,2.9594663320063517,2.046345041464761
81,0.8655446320772171,5.559101866285358,1.294449312280433,0.9692608610297506,4.370088868725191,0.39829569920897484,1.2362518310546875,1.4665712118148804,0.40949763188704313,0.0,0.0,0.4944763461141718,2.7015216521076035,3.237643845469675,0.2826282642276914,0.9164550038387894
82,0.9068948403000832,9.818131791613,1.4987043363639627,0.8630653750914848,9.197216187402894,0.2703804686665535,2.2199482917785645,3.8794426918029785,0.8222404757615097,0.0,0.0,0.4830608470531733,5.220040895527227,10.144516917202495,0.06992055012032972,1.1105068285223592
83,0.336578369140625,0.17751891135650855,0.5848694897591492,0.29951433080277334,7.329005468174598,0.8521163883805276,0.10889267921447754,0.14759843051433563,0.11905633692945565,0.0,0.0,0.4793678297173485,0.4924405872061497,0.4666945323717363,3.0691152006052587,2.317523249245063
84,0.6950418949127197,0.8716711718941136,0.6901183731646109,0.3550268051844952,5.78025804357,0.7871733787986966,0.2958764433860779,0.45313459634780884,0.04121075934168969,0.0,0.0,0.49114036662512245,1.069379608182735,1.8538520157232816,1.8437431595263454,2.274663222623681
85,0.7030856311321259,0.7674884377746356,0.7652669082354228,0.38058183453490024,5.6832678897820665,0.6624997953573862,0.17845924198627472,0.31426793336868286,0.0004218970957572513,0.0,0.0,0.4942886853015912,1.3029805613036363,2.037694629803621,3.6935868391533617,2.4029215616058397
86,0.5845922529697418,0.36504140032467836,0.3628136245629778,0.36540160091943646,5.071027372530584,1.9430301368236542,0.30301499366760254,0.21053211390972137,0.11871099287177043,0.0,0.0,0.46751497328757974,1.0086737196745108,0.702348998735723,1.5211249191119007,1.9150082280197993
87,0.2780340313911438,0.16673514538445763,0.44686450660645843,0.4012386201319906,4.081547519460646,1.0821700766682625,0.08309675753116608,0.07390763610601425,6.166782335653e-05,0.0,0.0,0.3945945822283625,0.26005761581384995,0.21521674702445784,1.1303806109948682,1.8955710052148804
88,0.6782202124595642,0.5222992551446232,1.009176995753369,0.4175536895249912,5.711612885751204,0.6712558132410049,0.16515178978443146,0.2712525427341461,0.09626379462506944,0.0,0.0,0.47113676584198605,0.564644866262941,0.9404841588593313,1.710322156906792,1.5500078478635706
89,0.1980268955230713,0.46356939434180355,0.7126476989999301,0.2687463632899126,8.995426625612215,0.24216877698898318,0.16689461469650269,0.32563117146492004,0.267906736840097,0.0,0.0,0.36852376978470053,0.5047066092681101,0.9419374891942174,0.7212070265942122,2.607470946638397
90,0.6866721212863922,0.8505567396566773,0.6286487110205042,0.41827563890774494,4.278403908981544,1.0549165219068526,0.36996564269065857,0.42961496114730835,0.1646769986885699,0.0,0.0,0.4769272538148917,1.1437799718926824,1.20414465059454,0.9440484646250984,1.759222075044606
91,0.6598502397537231,0.44320998674339235,0.5337086022164994,0.354025855508433,9.170392999445673,1.1324718089401724,0.34207820892333984,0.38236182928085327,0.27686467736467946,0.0,0.0,0.41496530742145354,0.8225068246125093,1.0246418738288097,0.7132448621773452,2.094329091196751
92,0.3499688506126404,0.3040554646838149,0.8585366953621452,0.3758242180790889,4.542581219746247,1.3313253194093704,0.12805065512657166,0.14908340573310852,0.17779172640182564,0.0,0.0,0.3664773371507044,0.37678246135946597,0.4508120429417086,0.9602469715111406,1.406943798600332
93,0.242090106010437,0.21100750333713825,0.9329553259121212,0.31347153381524573,3.109634155144121,0.9370929598808289,0.07297485321760178,0.09085259586572647,8.649751753388716e-06,0.0,0.0,0.41079771189914477,0.21152965518402972,0.29881280774234564,1.6007365442191372,1.3344529503460667
94,0.8479382544755936,3.790000944866214,1.8785908370743782,0.866856090540336,4.40421365283136,0.22199027046561243,0.4226958751678467,0.8996961712837219,0.26518519099641114,0.0,0.0,0.4914484091069217,1.1932783754620588,2.468667764770638,0.5858751797969791,1.0790619377484083
95,0.639476090669632,0.7659987646983711,2.3061440416955468,0.7347499946074387,16.92270785086708,0.4093003571033478,0.11367734521627426,0.3055093288421631,3.142857627469523e-05,0.0,0.0,0.4786758494999706,0.2094796420578239,0.6248069829026495,0.32256682925459457,1.2236393392732008
96,0.9544020779430866,17.386458090503396,3.8328811162667304,1.9573051618508903,9.353463517986933,0.21986600518226626,0.9809368252754211,2.1080687046051025,0.21874304388840077,0.0,0.0,0.4989619753943532,3.04670060804024,7.589927071121377,0.38189149637846675,0.5339850264609552
97,0.7912075370550156,2.6993536696215483,1.349061993617352,0.7433076285258305,7.17066847499538,0.3257597015798092,0.7701292634010315,1.117038369178772,0.46872717393889024,0.0,0.0,0.4671820737918924,1.6105933232950225,2.205838416775303,0.25681039555428875,1.043159865624189
98,0.776484951376915,2.268897265302694,1.6440920575093334,0.902977172992113,3.9859625665197798,0.29919159382581717,0.36069807410240173,0.5605926513671875,0.1984382284975656,0.0,0.0,0.48116862936424276,1.1299606599754812,1.6756383768656162,1.0871577323464838,0.9125357750355325
99,0.578474372625351,0.46524276152368127,0.8286578118378788,0.3944654738101358,7.538860773118239,0.7675640776753426,0.16702812910079956,0.2754555344581604,0.20219090024475364,0.0,0.0,0.46528782849741945,0.46284701206088236,0.8803913939166172,1.0390640302390113,1.7911384918001412
100,0.9082607999444008,1.939603401698623,0.9970352991273381,0.6062932871367385,20.50815960850906,0.27722961008548735,0.4826730191707611,0.7834764122962952,1.4305580045116906e-05,0.0,0.0,0.482207056602047,1.1880634241898291,2.027752799361318,1.288637380609137,1.6280298567948817
101,0.75496806204319,1.2369330967851684,1.442449822536028,0.7351271171611565,8.229516295950557,0.2845553827285767,0.29924944043159485,0.4890119731426239,0.3086135318102077,0.0,0.0,0.3975756412297442,0.766427738940383,1.3552732694701386,0.5333224122313279,1.080579451334419
